,k,max_lr_iterations,C,scale_factor,nfeatures,nlevels,edgeThreshold,firstLevel,WTA_K,patchSize,fastThreshold,precision_score,recall_score,f1_score,accuracy_score
4514,50,3,0.01,1.2,50,4,15,0,2,10,30,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
4515,50,3,0.01,1.2,50,4,15,0,2,15,10,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
4516,50,3,0.01,1.2,50,4,15,0,2,15,15,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
4517,50,3,0.01,1.2,50,4,15,0,2,15,20,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
4518,50,3,0.01,1.2,50,4,15,0,2,15,25,0.09431245500359971,1.0,0.1723684210526316,0.09431245500359971
4519,50,3,0.01,1.2,50,4,15,0,2,15,30,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
4520,50,3,0.01,1.2,50,4,15,0,2,20,10,0.0,0.0,0.0,0.9056875449964003
4521,50,3,0.01,1.2,50,4,15,0,2,20,15,0.0,0.0,0.0,0.8941684665226782
4522,50,3,0.01,1.2,50,4,15,0,2,20,20,0.0,0.0,0.0,0.8869690424766019
4523,50,3,0.01,1.2,50,4,15,0,2,20,25,0.0,0.0,0.0,0.8884089272858171
4524,50,3,0.01,1.2,50,4,15,0,2,20,30,0.0,0.0,0.0,0.9020878329733621
4525,50,3,0.01,1.2,50,4,15,0,2,25,10,0.0,0.0,0.0,0.8927285817134629
4526,50,3,0.01,1.2,50,4,15,0,2,25,15,0.0,0.0,0.0,0.8941684665226782
4527,50,3,0.01,1.2,50,4,15,0,2,25,20,0.0,0.0,0.0,0.9100071994240461
4528,50,3,0.01,1.2,50,4,15,0,2,25,25,0.0,0.0,0.0,0.8941684665226782
4529,50,3,0.01,1.2,50,4,15,0,2,25,30,0.0,0.0,0.0,0.8970482361411087
4530,50,3,0.01,1.2,50,4,15,0,2,30,10,0.0,0.0,0.0,0.8920086393088553
4531,50,3,0.01,1.2,50,4,15,0,2,30,15,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
4532,50,3,0.01,1.2,50,4,15,0,2,30,20,0.0,0.0,0.0,0.9049676025917927
4533,50,3,0.01,1.2,50,4,15,0,2,30,25,0.0,0.0,0.0,0.8992080633549316
4534,50,3,0.01,1.2,50,4,15,0,2,30,30,0.0,0.0,0.0,0.8977681785457163
4535,50,3,0.01,1.2,50,4,15,0,2,35,10,0.0,0.0,0.0,0.8920086393088553
4536,50,3,0.01,1.2,50,4,15,0,2,35,15,0.0,0.0,0.0,0.8977681785457163
4537,50,3,0.01,1.2,50,4,15,0,2,35,20,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
4538,50,3,0.01,1.2,50,4,15,0,2,35,25,0.0,0.0,0.0,0.9013678905687545
4539,50,3,0.01,1.2,50,4,15,0,2,35,30,0.0,0.0,0.0,0.8977681785457163
4540,50,3,0.01,1.2,50,4,15,0,2,40,10,0.11375089992800576,1.0,0.20426632191338076,0.11375089992800576
4541,50,3,0.01,1.2,50,4,15,0,2,40,15,0.0,0.0,0.0,0.8948884089272858
4542,50,3,0.01,1.2,50,4,15,0,2,40,20,0.0,0.0,0.0,0.8948884089272858
4543,50,3,0.01,1.2,50,4,15,0,2,40,25,0.11447084233261338,1.0,0.2054263565891473,0.11447084233261338
4544,50,3,0.01,1.2,50,4,15,0,2,40,30,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
4545,50,3,0.01,1.2,50,4,15,0,3,10,10,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
4546,50,3,0.01,1.2,50,4,15,0,3,10,15,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
4547,50,3,0.01,1.2,50,4,15,0,3,10,20,0.11807055435565154,1.0,0.2112041210560206,0.11807055435565154
4548,50,3,0.01,1.2,50,4,15,0,3,10,25,0.11303095752339813,1.0,0.20310478654592498,0.11303095752339813
4549,50,3,0.01,1.2,50,4,15,0,3,10,30,0.09359251259899208,1.0,0.17116524028966426,0.09359251259899208
4550,50,3,0.01,1.2,50,4,15,0,3,15,10,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
4551,50,3,0.01,1.2,50,4,15,0,3,15,15,0.11303095752339813,1.0,0.20310478654592498,0.11303095752339813
4552,50,3,0.01,1.2,50,4,15,0,3,15,20,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
4553,50,3,0.01,1.2,50,4,15,0,3,15,25,0.0,0.0,0.0,0.8912886969042476
4554,50,3,0.01,1.2,50,4,15,0,3,15,30,0.0,0.0,0.0,0.8984881209503239
4555,50,3,0.01,1.2,50,4,15,0,3,20,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
4556,50,3,0.01,1.2,50,4,15,0,3,20,15,0.0,0.0,0.0,0.8992080633549316
4557,50,3,0.01,1.2,50,4,15,0,3,20,20,0.0892728581713463,1.0,0.16391275611368145,0.0892728581713463
4558,50,3,0.01,1.2,50,4,15,0,3,20,25,0.0,0.0,0.0,0.8934485241180705
4559,50,3,0.01,1.2,50,4,15,0,3,20,30,0.0,0.0,0.0,0.8956083513318934
4560,50,3,0.01,1.2,50,4,15,0,3,25,10,0.0,0.0,0.0,0.8941684665226782
4561,50,3,0.01,1.2,50,4,15,0,3,25,15,0.0,0.0,0.0,0.8884089272858171
4562,50,3,0.01,1.2,50,4,15,0,3,25,20,0.0,0.0,0.0,0.8862491000719942
4563,50,3,0.01,1.2,50,4,15,0,3,25,25,0.0,0.0,0.0,0.8862491000719942
4564,50,3,0.01,1.2,50,4,15,0,3,25,30,0.0,0.0,0.0,0.8999280057595392
4565,50,3,0.01,1.2,50,4,15,0,3,30,10,0.0,0.0,0.0,0.89056875449964
4566,50,3,0.01,1.2,50,4,15,0,3,30,15,0.0,0.0,0.0,0.8934485241180705
4567,50,3,0.01,1.2,50,4,15,0,3,30,20,0.0,0.0,0.0,0.8948884089272858
4568,50,3,0.01,1.2,50,4,15,0,3,30,25,0.0,0.0,0.0,0.9013678905687545
4569,50,3,0.01,1.2,50,4,15,0,3,30,30,0.0,0.0,0.0,0.9035277177825773
4570,50,3,0.01,1.2,50,4,15,0,3,35,10,0.0,0.0,0.0,0.9078473722102232
4571,50,3,0.01,1.2,50,4,15,0,3,35,15,0.0,0.0,0.0,0.9071274298056156
4572,50,3,0.01,1.2,50,4,15,0,3,35,20,0.0,0.0,0.0,0.884809215262779
4573,50,3,0.01,1.2,50,4,15,0,3,35,25,0.0,0.0,0.0,0.8970482361411087
4574,50,3,0.01,1.2,50,4,15,0,3,35,30,0.0,0.0,0.0,0.8920086393088553
4575,50,3,0.01,1.2,50,4,15,0,3,40,10,0.0,0.0,0.0,0.9006479481641468
4576,50,3,0.01,1.2,50,4,15,0,3,40,15,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
4577,50,3,0.01,1.2,50,4,15,0,3,40,20,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
4578,50,3,0.01,1.2,50,4,15,0,3,40,25,0.0,0.0,0.0,0.9013678905687545
4579,50,3,0.01,1.2,50,4,15,0,3,40,30,0.11879049676025918,1.0,0.21235521235521237,0.11879049676025918
4580,50,3,0.01,1.2,50,4,15,1,2,10,10,0.0,0.0,0.0,0.8956083513318934
4581,50,3,0.01,1.2,50,4,15,1,2,10,15,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
4582,50,3,0.01,1.2,50,4,15,1,2,10,20,0.09071274298056156,1.0,0.16633663366336635,0.09071274298056156
4583,50,3,0.01,1.2,50,4,15,1,2,10,25,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
4584,50,3,0.01,1.2,50,4,15,1,2,10,30,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
4585,50,3,0.01,1.2,50,4,15,1,2,15,10,0.0,0.0,0.0,0.8898488120950324
4586,50,3,0.01,1.2,50,4,15,1,2,15,15,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
4587,50,3,0.01,1.2,50,4,15,1,2,15,20,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
4588,50,3,0.01,1.2,50,4,15,1,2,15,25,0.09575233981281497,1.0,0.17477003942181338,0.09575233981281497
4589,50,3,0.01,1.2,50,4,15,1,2,15,30,0.09791216702663787,1.0,0.1783606557377049,0.09791216702663787
4590,50,3,0.01,1.2,50,4,15,1,2,20,10,0.0,0.0,0.0,0.9056875449964003
4591,50,3,0.01,1.2,50,4,15,1,2,20,15,0.0,0.0,0.0,0.89056875449964
4592,50,3,0.01,1.2,50,4,15,1,2,20,20,0.0,0.0,0.0,0.8804895608351332
4593,50,3,0.01,1.2,50,4,15,1,2,20,25,0.0,0.0,0.0,0.89056875449964
4594,50,3,0.01,1.2,50,4,15,1,2,20,30,0.0,0.0,0.0,0.8819294456443485
4595,50,3,0.01,1.2,50,4,15,1,2,25,10,0.0,0.0,0.0,0.9006479481641468
4596,50,3,0.01,1.2,50,4,15,1,2,25,15,0.0,0.0,0.0,0.8912886969042476
4597,50,3,0.01,1.2,50,4,15,1,2,25,20,0.0,0.0,0.0,0.8977681785457163
4598,50,3,0.01,1.2,50,4,15,1,2,25,25,0.0,0.0,0.0,0.8970482361411087
4599,50,3,0.01,1.2,50,4,15,1,2,25,30,0.0,0.0,0.0,0.8977681785457163
4600,50,3,0.01,1.2,50,4,15,1,2,30,10,0.0,0.0,0.0,0.89056875449964
4601,50,3,0.01,1.2,50,4,15,1,2,30,15,0.0,0.0,0.0,0.8984881209503239
4602,50,3,0.01,1.2,50,4,15,1,2,30,20,0.0,0.0,0.0,0.9006479481641468
4603,50,3,0.01,1.2,50,4,15,1,2,30,25,0.0,0.0,0.0,0.9078473722102232
4604,50,3,0.01,1.2,50,4,15,1,2,30,30,0.0,0.0,0.0,0.9013678905687545
4605,50,3,0.01,1.2,50,4,15,1,2,35,10,0.0,0.0,0.0,0.8804895608351332
4606,50,3,0.01,1.2,50,4,15,1,2,35,15,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
4607,50,3,0.01,1.2,50,4,15,1,2,35,20,0.0,0.0,0.0,0.8992080633549316
4608,50,3,0.01,1.2,50,4,15,1,2,35,25,0.0,0.0,0.0,0.8999280057595392
4609,50,3,0.01,1.2,50,4,15,1,2,35,30,0.0,0.0,0.0,0.8984881209503239
4610,50,3,0.01,1.2,50,4,15,1,2,40,10,0.11591072714182865,1.0,0.20774193548387096,0.11591072714182865
4611,50,3,0.01,1.2,50,4,15,1,2,40,15,0.08855291576673865,1.0,0.1626984126984127,0.08855291576673865
4612,50,3,0.01,1.2,50,4,15,1,2,40,20,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
4613,50,3,0.01,1.2,50,4,15,1,2,40,25,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
4614,50,3,0.01,1.2,50,4,15,1,2,40,30,0.0,0.0,0.0,0.8869690424766019
4615,50,3,0.01,1.2,50,4,15,1,3,10,10,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
4616,50,3,0.01,1.2,50,4,15,1,3,10,15,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
4617,50,3,0.01,1.2,50,4,15,1,3,10,20,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
4618,50,3,0.01,1.2,50,4,15,1,3,10,25,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
4619,50,3,0.01,1.2,50,4,15,1,3,10,30,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
4620,50,3,0.01,1.2,50,4,15,1,3,15,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
4621,50,3,0.01,1.2,50,4,15,1,3,15,15,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
4622,50,3,0.01,1.2,50,4,15,1,3,15,20,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
4623,50,3,0.01,1.2,50,4,15,1,3,15,25,0.0,0.0,0.0,0.8956083513318934
4624,50,3,0.01,1.2,50,4,15,1,3,15,30,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
4625,50,3,0.01,1.2,50,4,15,1,3,20,10,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
4626,50,3,0.01,1.2,50,4,15,1,3,20,15,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
4627,50,3,0.01,1.2,50,4,15,1,3,20,20,0.0,0.0,0.0,0.8970482361411087
4628,50,3,0.01,1.2,50,4,15,1,3,20,25,0.0,0.0,0.0,0.8876889848812095
4629,50,3,0.01,1.2,50,4,15,1,3,20,30,0.0,0.0,0.0,0.8862491000719942
4630,50,3,0.01,1.2,50,4,15,1,3,25,10,0.0,0.0,0.0,0.8891288696904248
4631,50,3,0.01,1.2,50,4,15,1,3,25,15,0.0,0.0,0.0,0.8891288696904248
4632,50,3,0.01,1.2,50,4,15,1,3,25,20,0.0,0.0,0.0,0.8934485241180705
4633,50,3,0.01,1.2,50,4,15,1,3,25,25,0.0,0.0,0.0,0.896328293736501
4634,50,3,0.01,1.2,50,4,15,1,3,25,30,0.0,0.0,0.0,0.8884089272858171
4635,50,3,0.01,1.2,50,4,15,1,3,30,10,0.0,0.0,0.0,0.9056875449964003
4636,50,3,0.01,1.2,50,4,15,1,3,30,15,0.0,0.0,0.0,0.8970482361411087
4637,50,3,0.01,1.2,50,4,15,1,3,30,20,0.0,0.0,0.0,0.8948884089272858
4638,50,3,0.01,1.2,50,4,15,1,3,30,25,0.0,0.0,0.0,0.9028077753779697
4639,50,3,0.01,1.2,50,4,15,1,3,30,30,0.0,0.0,0.0,0.8920086393088553
4640,50,3,0.01,1.2,50,4,15,1,3,35,10,0.0,0.0,0.0,0.8876889848812095
4641,50,3,0.01,1.2,50,4,15,1,3,35,15,0.0,0.0,0.0,0.8948884089272858
4642,50,3,0.01,1.2,50,4,15,1,3,35,20,0.0,0.0,0.0,0.8920086393088553
4643,50,3,0.01,1.2,50,4,15,1,3,35,25,0.0,0.0,0.0,0.8891288696904248
4644,50,3,0.01,1.2,50,4,15,1,3,35,30,0.0,0.0,0.0,0.9056875449964003
4645,50,3,0.01,1.2,50,4,15,1,3,40,10,0.0,0.0,0.0,0.9136069114470843
4646,50,3,0.01,1.2,50,4,15,1,3,40,15,0.0,0.0,0.0,0.8876889848812095
4647,50,3,0.01,1.2,50,4,15,1,3,40,20,0.0,0.0,0.0,0.8970482361411087
4648,50,3,0.01,1.2,50,4,15,1,3,40,25,0.0,0.0,0.0,0.896328293736501
4649,50,3,0.01,1.2,50,4,15,1,3,40,30,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
4650,50,3,0.01,1.2,50,4,15,2,2,10,10,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
4651,50,3,0.01,1.2,50,4,15,2,2,10,15,0.09215262778977681,1.0,0.16875411997363216,0.09215262778977681
4652,50,3,0.01,1.2,50,4,15,2,2,10,20,0.09791216702663787,1.0,0.1783606557377049,0.09791216702663787
4653,50,3,0.01,1.2,50,4,15,2,2,10,25,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
4654,50,3,0.01,1.2,50,4,15,2,2,10,30,0.0,0.0,0.0,0.896328293736501
4655,50,3,0.01,1.2,50,4,15,2,2,15,10,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
4656,50,3,0.01,1.2,50,4,15,2,2,15,15,0.0,0.0,0.0,0.8956083513318934
4657,50,3,0.01,1.2,50,4,15,2,2,15,20,0.11951043916486681,1.0,0.21350482315112543,0.11951043916486681
4658,50,3,0.01,1.2,50,4,15,2,2,15,25,0.0,0.0,0.0,0.8992080633549316
4659,50,3,0.01,1.2,50,4,15,2,2,15,30,0.0,0.0,0.0,0.8876889848812095
4660,50,3,0.01,1.2,50,4,15,2,2,20,10,0.0,0.0,0.0,0.8941684665226782
4661,50,3,0.01,1.2,50,4,15,2,2,20,15,0.0,0.0,0.0,0.8992080633549316
4662,50,3,0.01,1.2,50,4,15,2,2,20,20,0.0,0.0,0.0,0.8992080633549316
4663,50,3,0.01,1.2,50,4,15,2,2,20,25,0.0,0.0,0.0,0.9100071994240461
4664,50,3,0.01,1.2,50,4,15,2,2,20,30,0.0,0.0,0.0,0.8970482361411087
4665,50,3,0.01,1.2,50,4,15,2,2,25,10,0.0,0.0,0.0,0.8862491000719942
4666,50,3,0.01,1.2,50,4,15,2,2,25,15,0.0,0.0,0.0,0.8992080633549316
4667,50,3,0.01,1.2,50,4,15,2,2,25,20,0.0,0.0,0.0,0.8776097912167027
4668,50,3,0.01,1.2,50,4,15,2,2,25,25,0.0,0.0,0.0,0.9071274298056156
4669,50,3,0.01,1.2,50,4,15,2,2,25,30,0.0,0.0,0.0,0.9107271418286537
4670,50,3,0.01,1.2,50,4,15,2,2,30,10,0.0,0.0,0.0,0.8927285817134629
4671,50,3,0.01,1.2,50,4,15,2,2,30,15,0.0,0.0,0.0,0.8941684665226782
4672,50,3,0.01,1.2,50,4,15,2,2,30,20,0.0,0.0,0.0,0.8984881209503239
4673,50,3,0.01,1.2,50,4,15,2,2,30,25,0.0,0.0,0.0,0.8898488120950324
4674,50,3,0.01,1.2,50,4,15,2,2,30,30,0.0,0.0,0.0,0.8876889848812095
4675,50,3,0.01,1.2,50,4,15,2,2,35,10,0.0,0.0,0.0,0.896328293736501
4676,50,3,0.01,1.2,50,4,15,2,2,35,15,0.0,0.0,0.0,0.8948884089272858
4677,50,3,0.01,1.2,50,4,15,2,2,35,20,0.0,0.0,0.0,0.9006479481641468
4678,50,3,0.01,1.2,50,4,15,2,2,35,25,0.0,0.0,0.0,0.8984881209503239
4679,50,3,0.01,1.2,50,4,15,2,2,35,30,0.0,0.0,0.0,0.8977681785457163
4680,50,3,0.01,1.2,50,4,15,2,2,40,10,0.11375089992800576,1.0,0.20426632191338076,0.11375089992800576
4681,50,3,0.01,1.2,50,4,15,2,2,40,15,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
4682,50,3,0.01,1.2,50,4,15,2,2,40,20,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
4683,50,3,0.01,1.2,50,4,15,2,2,40,25,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
4684,50,3,0.01,1.2,50,4,15,2,2,40,30,0.0,0.0,0.0,0.904247660187185
4685,50,3,0.01,1.2,50,4,15,2,3,10,10,0.09071274298056156,1.0,0.16633663366336635,0.09071274298056156
4686,50,3,0.01,1.2,50,4,15,2,3,10,15,0.11303095752339813,1.0,0.20310478654592498,0.11303095752339813
4687,50,3,0.01,1.2,50,4,15,2,3,10,20,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
4688,50,3,0.01,1.2,50,4,15,2,3,10,25,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
4689,50,3,0.01,1.2,50,4,15,2,3,10,30,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
4690,50,3,0.01,1.2,50,4,15,2,3,15,10,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
4691,50,3,0.01,1.2,50,4,15,2,3,15,15,0.0,0.0,0.0,0.8984881209503239
4692,50,3,0.01,1.2,50,4,15,2,3,15,20,0.0,0.0,0.0,0.8934485241180705
4693,50,3,0.01,1.2,50,4,15,2,3,15,25,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
4694,50,3,0.01,1.2,50,4,15,2,3,15,30,0.0,0.0,0.0,0.8977681785457163
4695,50,3,0.01,1.2,50,4,15,2,3,20,10,0.0,0.0,0.0,0.8948884089272858
4696,50,3,0.01,1.2,50,4,15,2,3,20,15,0.0,0.0,0.0,0.8920086393088553
4697,50,3,0.01,1.2,50,4,15,2,3,20,20,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
4698,50,3,0.01,1.2,50,4,15,2,3,20,25,0.0,0.0,0.0,0.8941684665226782
4699,50,3,0.01,1.2,50,4,15,2,3,20,30,0.0,0.0,0.0,0.8891288696904248
4700,50,3,0.01,1.2,50,4,15,2,3,25,10,0.0,0.0,0.0,0.8891288696904248
4701,50,3,0.01,1.2,50,4,15,2,3,25,15,0.0,0.0,0.0,0.8833693304535637
4702,50,3,0.01,1.2,50,4,15,2,3,25,20,0.0,0.0,0.0,0.8948884089272858
4703,50,3,0.01,1.2,50,4,15,2,3,25,25,0.0,0.0,0.0,0.896328293736501
4704,50,3,0.01,1.2,50,4,15,2,3,25,30,0.0,0.0,0.0,0.8934485241180705
4705,50,3,0.01,1.2,50,4,15,2,3,30,10,0.0,0.0,0.0,0.912167026637869
4706,50,3,0.01,1.2,50,4,15,2,3,30,15,0.0,0.0,0.0,0.9035277177825773
4707,50,3,0.01,1.2,50,4,15,2,3,30,20,0.0,0.0,0.0,0.8934485241180705
4708,50,3,0.01,1.2,50,4,15,2,3,30,25,0.0,0.0,0.0,0.8884089272858171
4709,50,3,0.01,1.2,50,4,15,2,3,30,30,0.0,0.0,0.0,0.8891288696904248
4710,50,3,0.01,1.2,50,4,15,2,3,35,10,0.0,0.0,0.0,0.9028077753779697
4711,50,3,0.01,1.2,50,4,15,2,3,35,15,0.0,0.0,0.0,0.8912886969042476
4712,50,3,0.01,1.2,50,4,15,2,3,35,20,0.0,0.0,0.0,0.9020878329733621
4713,50,3,0.01,1.2,50,4,15,2,3,35,25,0.0,0.0,0.0,0.8876889848812095
4714,50,3,0.01,1.2,50,4,15,2,3,35,30,0.0,0.0,0.0,0.8992080633549316
4715,50,3,0.01,1.2,50,4,15,2,3,40,10,0.0,0.0,0.0,0.8977681785457163
4716,50,3,0.01,1.2,50,4,15,2,3,40,15,0.0,0.0,0.0,0.8984881209503239
4717,50,3,0.01,1.2,50,4,15,2,3,40,20,0.0,0.0,0.0,0.8977681785457163
4718,50,3,0.01,1.2,50,4,15,2,3,40,25,0.0,0.0,0.0,0.8948884089272858
4719,50,3,0.01,1.2,50,4,15,2,3,40,30,0.0,0.0,0.0,0.8956083513318934
4720,50,3,0.01,1.2,50,4,20,0,2,10,10,0.11303095752339813,1.0,0.20310478654592498,0.11303095752339813
4721,50,3,0.01,1.2,50,4,20,0,2,10,15,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
4722,50,3,0.01,1.2,50,4,20,0,2,10,20,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
4723,50,3,0.01,1.2,50,4,20,0,2,10,25,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
4724,50,3,0.01,1.2,50,4,20,0,2,10,30,0.0,0.0,0.0,0.8898488120950324
4725,50,3,0.01,1.2,50,4,20,0,2,15,10,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
4726,50,3,0.01,1.2,50,4,20,0,2,15,15,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
4727,50,3,0.01,1.2,50,4,20,0,2,15,20,0.11303095752339813,1.0,0.20310478654592498,0.11303095752339813
4728,50,3,0.01,1.2,50,4,20,0,2,15,25,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
4729,50,3,0.01,1.2,50,4,20,0,2,15,30,0.09431245500359971,1.0,0.1723684210526316,0.09431245500359971
4730,50,3,0.01,1.2,50,4,20,0,2,20,10,0.0,0.0,0.0,0.906407487401008
4731,50,3,0.01,1.2,50,4,20,0,2,20,15,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
4732,50,3,0.01,1.2,50,4,20,0,2,20,20,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
4733,50,3,0.01,1.2,50,4,20,0,2,20,25,0.09719222462203024,1.0,0.17716535433070865,0.09719222462203024
4734,50,3,0.01,1.2,50,4,20,0,2,20,30,0.0,0.0,0.0,0.8855291576673866
4735,50,3,0.01,1.2,50,4,20,0,2,25,10,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
4736,50,3,0.01,1.2,50,4,20,0,2,25,15,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
4737,50,3,0.01,1.2,50,4,20,0,2,25,20,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
4738,50,3,0.01,1.2,50,4,20,0,2,25,25,0.0,0.0,0.0,0.8956083513318934
4739,50,3,0.01,1.2,50,4,20,0,2,25,30,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
4740,50,3,0.01,1.2,50,4,20,0,2,30,10,0.0,0.0,0.0,0.9071274298056156
4741,50,3,0.01,1.2,50,4,20,0,2,30,15,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
4742,50,3,0.01,1.2,50,4,20,0,2,30,20,0.0,0.0,0.0,0.8884089272858171
4743,50,3,0.01,1.2,50,4,20,0,2,30,25,0.0,0.0,0.0,0.9013678905687545
4744,50,3,0.01,1.2,50,4,20,0,2,30,30,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
4745,50,3,0.01,1.2,50,4,20,0,2,35,10,0.0,0.0,0.0,0.8948884089272858
4746,50,3,0.01,1.2,50,4,20,0,2,35,15,0.0,0.0,0.0,0.8948884089272858
4747,50,3,0.01,1.2,50,4,20,0,2,35,20,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
4748,50,3,0.01,1.2,50,4,20,0,2,35,25,0.0,0.0,0.0,0.9006479481641468
4749,50,3,0.01,1.2,50,4,20,0,2,35,30,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
4750,50,3,0.01,1.2,50,4,20,0,2,40,10,0.0,0.0,0.0,0.8884089272858171
4751,50,3,0.01,1.2,50,4,20,0,2,40,15,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
4752,50,3,0.01,1.2,50,4,20,0,2,40,20,0.0,0.0,0.0,0.8992080633549316
4753,50,3,0.01,1.2,50,4,20,0,2,40,25,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
4754,50,3,0.01,1.2,50,4,20,0,2,40,30,0.0,0.0,0.0,0.9013678905687545
4755,50,3,0.01,1.2,50,4,20,0,3,10,10,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
4756,50,3,0.01,1.2,50,4,20,0,3,10,15,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
4757,50,3,0.01,1.2,50,4,20,0,3,10,20,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
4758,50,3,0.01,1.2,50,4,20,0,3,10,25,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
4759,50,3,0.01,1.2,50,4,20,0,3,10,30,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
4760,50,3,0.01,1.2,50,4,20,0,3,15,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
4761,50,3,0.01,1.2,50,4,20,0,3,15,15,0.09071274298056156,1.0,0.16633663366336635,0.09071274298056156
4762,50,3,0.01,1.2,50,4,20,0,3,15,20,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
4763,50,3,0.01,1.2,50,4,20,0,3,15,25,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
4764,50,3,0.01,1.2,50,4,20,0,3,15,30,0.11663066954643629,1.0,0.20889748549323017,0.11663066954643629
4765,50,3,0.01,1.2,50,4,20,0,3,20,10,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
4766,50,3,0.01,1.2,50,4,20,0,3,20,15,0.0,0.0,0.0,0.9028077753779697
4767,50,3,0.01,1.2,50,4,20,0,3,20,20,0.11303095752339813,1.0,0.20310478654592498,0.11303095752339813
4768,50,3,0.01,1.2,50,4,20,0,3,20,25,0.0,0.0,0.0,0.8927285817134629
4769,50,3,0.01,1.2,50,4,20,0,3,20,30,0.0,0.0,0.0,0.8833693304535637
4770,50,3,0.01,1.2,50,4,20,0,3,25,10,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
4771,50,3,0.01,1.2,50,4,20,0,3,25,15,0.0,0.0,0.0,0.9013678905687545
